Date,Text,Box,Status,Temperature,Sentiment
2021-11-27-15-34,Special kid,"[[-73.392592, 40.753648], [-73.392592, 40.772996], [-73.345171, 40.772996], [-73.345171, 40.753648]]",Clouds,4.0,Positive
2021-11-27-15-35,Beautiful,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-35,Indulging in one of my favorite things: Got stoned &amp; am taking myself on a museum date ✨ https://t.co/1Ldakgn84s,"[[-73.963416, 40.779729], [-73.963416, 40.779729], [-73.963416, 40.779729], [-73.963416, 40.779729]]",Clouds,4.0,Positive
2021-11-27-15-35,i got so drunk last night that when my spouse came home i made us some BLTs and repeatedly said calling me anything… https://t.co/8paVUL85Ws,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Negative
2021-11-27-15-35,Good for Harbaugh and Michigan man!!!,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
2021-11-27-15-35,It’s been 10 long years… What a win for Michigan! Thrilled for my family and friends who have waited forever for… https://t.co/YNm6r1K21B,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-35,Beautiful,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-35,Ok bet I’m down,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-35,Wait wait so Gene is black?? Lol thank god finally figuring that out 😂#InTheDark,"[[-73.701496, 40.582128], [-73.701496, 40.595119], [-73.637403, 40.595119], [-73.637403, 40.582128]]",Clouds,4.0,Positive
2021-11-27-15-36,Love you too brother! 🙏🥊❤️,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-36,Beautiful,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-36,Good for Jim Harbaugh Good for the Michigan fans,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-36,Great Concert 👏🏻💯💋 Sept 2021 https://t.co/GUg7vPH56a,"[[-74.255641, 40.495865], [-74.255641, 40.91533], [-73.699793, 40.91533], [-73.699793, 40.495865]]",Clouds,4.0,Positive
2021-11-27-15-36,cool moment for me,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-36,That love conquers all.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-36,I FUCKING LOVE YOU GUYS LETS GOOOOO,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
2021-11-27-15-36,Greatest Pro Bowl player there ever was. Gone way too soon,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,4.0,Positive
2021-11-27-15-36,"doing things from love, not for love &gt;&gt;&gt;","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-36,"Stephen Sondheim, musical theater legend behind 'Sweeney Todd' and 'Into the Woods', has died https://t.co/BYpcSGIQey via @usatoday","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Negative
2021-11-27-15-36,I dont see how they don’t drop some good spots. They haven’t even beaten a ranked team this year if I’m not mistaken.,"[[-73.658666, 40.647296], [-73.658666, 40.689946], [-73.617647, 40.689946], [-73.617647, 40.647296]]",Clouds,4.0,Positive
2021-11-27-15-36,Good for Michigan.,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
2021-11-27-15-37,"Did I have sex in the bar last night? If I did, who was it with? Love a good mystery","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-37,Beautiful,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-37,#MichiganVsOSU Congrats Jumbo! Well deserved win!!! Hell of a performance by Haskins and that OLINE n D!!!,"[[-73.991203, 40.827763], [-73.991203, 40.868904], [-73.953707, 40.868904], [-73.953707, 40.827763]]",Clouds,4.0,Positive
2021-11-27-15-37,That's like the 3rd awesome thing to happen in my life recently. #GoBlue,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-37,Beautiful,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-37,I just live in Brooklyn so if I go there for the box office then I have to pretty much stay all day a… https://t.co/oCwRXAQyLh,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-37,"If jobs with titles like ""Senior Analytics Consultant – Prospect Journey Campaign Operations"" sound appealing to yo… https://t.co/Dt04F2zDwR","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-37,This Michigan win might be more personally satisfying than anything less than 17ish point Clemson win tonight,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-37,i would passionately argue that i am a human second &amp; a niall girl first,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-38,"I am available now in New York, New York, United States! To get in touch, visit me on @WeAreTrystNA https://t.co/BD3edkFSlo","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-38,Yep. You win. You also lose every time you have to ride a bike on Third.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-38,They don’t. You have to actually do things. Israel does lots of things that are serious cause for protest.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Negative
2021-11-27-15-38,Welcome to the club!😜😈🐷😈 #poppers,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-38,44 reasons why the Orange will win the ACC crown (via @OrangeChuck) https://t.co/B8XLdUWdQu,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
2021-11-27-15-38,OHIO. BEAT. WHOSE GOT IT BETTER THAN US,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-38,Yeah okay but what if Michigan does it tho,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-38,Beautiful,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-38,Sexy 😍🥰 https://t.co/QoNbOON6Rv,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,4.0,Positive
2021-11-27-15-38,Whooo. Love my TMNT. https://t.co/hkO108N0hP,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
2021-11-27-15-38,BEAUTIFUL,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-38,BEAUTIFUL,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-38,Looks like a blast! This will be my first time there 😊,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-38,Jim Harbaugh and Juwan Howard embrace… man that’s cool!!!,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-38,Why you lying? I know MJ sent you a signed pair. Stop being selfish,"[[-73.643328, 40.684538], [-73.643328, 40.72134], [-73.598486, 40.72134], [-73.598486, 40.684538]]",Clouds,4.0,Negative
2021-11-27-15-39,MANSION LIFE GREAT PLACES WIT RICH FRIENDS AMEN 🙏🏽 #2022ISMYYEAR 🏆 FOLLOW THE NATION @burgnationt2 #BURGNATION… https://t.co/37Xa8ODbY2,"[[-73.629019, 40.885791], [-73.629019, 40.885791], [-73.629019, 40.885791], [-73.629019, 40.885791]]",Clouds,4.0,Positive
2021-11-27-15-39,BEAUTIFUL,"[[-73.753788, 40.959134], [-73.753788, 41.079457], [-73.684613, 41.079457], [-73.684613, 40.959134]]",Clouds,4.0,Positive
2021-11-27-15-39,My pleasure it was a fun day!!! #HappyHolidays #LGM #NYM,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,4.0,Positive
2021-11-27-15-39,Now 3 of them have girlfriends ): &lt;/3 now in desperate need for attention,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Negative
2021-11-27-15-39,Love Christmas mouse,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-39,I'm happy for Harbaugh... They would've trashed his ass if they lost....,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-39,OSU executed their defensive playbook perfectly https://t.co/uXh1MHG1nM,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-39,God it would be sweet for wisky to beat Michigan next week,"[[-73.853645, 40.889695], [-73.853645, 40.935303], [-73.805123, 40.935303], [-73.805123, 40.889695]]",Clouds,4.0,Positive
2021-11-27-15-39,Tough one,"[[-73.838628, 40.931035], [-73.838628, 40.948405], [-73.814038, 40.948405], [-73.814038, 40.931035]]",Clouds,4.0,Negative
2021-11-27-15-40,The badgers need to win for America next week,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,4.0,Positive
2021-11-27-15-40,"We're hiring in Titusville, NJ! Click the link in our bio to apply to this job and more: Security Officer at Allied… https://t.co/AVrNLMO1Xv","[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,4.0,Positive
2021-11-27-15-40,nice seeing you in Vegas this fall,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
2021-11-27-15-40,Happy for the MIchigan fans,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,4.0,Positive
2021-11-27-15-40,Don’t feel bad I’m 48 and I’m finding out about many things I didn’t kn… https://t.co/3WNVOJRMAH,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Negative
2021-11-27-15-40,Oh no don't do that do it while you're shredded &amp; carbing &amp; cutting up.👀💪🦵👊😸😻,"[[-73.939358, 40.799061], [-73.939358, 40.799061], [-73.939358, 40.799061], [-73.939358, 40.799061]]",Clouds,4.0,Negative
2021-11-27-15-40,Harbaugh era has been disappointing to say the least,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,4.0,Negative
2021-11-27-15-40,Soooo Sad won’t see El Ohio State GETTING PUNKED BY ALABAMA IN FINAL FOUR ! Buckeys suck ass,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Negative
2021-11-27-15-40,not okay!,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,4.0,Negative
2021-11-27-15-40,What I gotta do to work in Best Buy because the body in there 😮‍💨😮‍💨,"[[-73.853645, 40.889695], [-73.853645, 40.935303], [-73.805123, 40.935303], [-73.805123, 40.889695]]",Clouds,4.0,Positive
2021-11-27-15-41,Seriously blessed to be a part of this amazing community! Turning my amateur/part time passion into a big time dream and reality! ❤️,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-41,Haha you’re fat!,"[[-74.037661, 40.339102], [-74.037661, 40.378911], [-73.976398, 40.378911], [-73.976398, 40.339102]]",Clouds,4.0,Positive
2021-11-27-15-41,Nope I'm the older lover. 😁,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-41,God I love when you squirt 🤤🤤🤤,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-41,I like Cincinnati’s chances against Michigan much more than Ohio State,"[[-74.010799, 40.9354], [-74.010799, 40.955124], [-73.975579, 40.955124], [-73.975579, 40.9354]]",Clouds,4.0,Positive
2021-11-27-15-41,Aidan Hutchinson &amp; Carl Lawson is going to be dangerous next season…,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Negative
2021-11-27-15-41,I met E Rob at his football camp when I was in HS. He’s a great guy. I believe #bamastate is in good hands. One the… https://t.co/c5VLLRR9MO,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-41,"Ann Arbor’s largest barriers are @MDOT_A2 &amp; @UMich. A2’s transit is @CatchTheRide, providing excellent service de… https://t.co/euEpqPMpTv","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-41,"Best friends were separated when they fled the Nazis. Now, 82 years later, they finally hugged ag... https://t.co/YOqLFkBzAc via @YahooNews","[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,4.0,Positive
2021-11-27-15-42,It’s a worth while watch but… keep ya Kleenex close,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,4.0,Positive
2021-11-27-15-43,THANK YOU. What a day!! I’m so thrilled!,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,4.0,Positive
2021-11-27-15-43,Oh thank you!!! It’s a charming building. ❤️💚,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-43,Aww so sweet - that was a relationship that was meant to be.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,4.0,Positive
2021-11-27-15-43,Beautiful Elphelt ! ! ;; Great art EMIL!!,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,4.0,Positive
2021-11-27-15-43,**UPDATE** Stella was found by Chris Cohen and her sister and is now happy and back home with her parents 🥰🐾 So h… https://t.co/tdIAca7Uj9,"[[-73.491527, 40.794833], [-73.491527, 40.84129], [-73.448769, 40.84129], [-73.448769, 40.794833]]",Clouds,4.0,Positive
2021-11-27-15-44,Having the most fun ever,"[[-73.992748, 40.750199], [-73.992748, 40.750199], [-73.992748, 40.750199], [-73.992748, 40.750199]]",Clouds,4.0,Positive
2021-11-27-15-44,"Anybody adopting a cat? 😻 One Manhattan org wants you to adopt the older ones, not just the kittens! https://t.co/ySliO27GeX","[[-73.603756, 40.624428], [-73.603756, 40.673546], [-73.564775, 40.673546], [-73.564775, 40.624428]]",Clouds,4.0,Positive
2021-11-27-15-44,I rlly hate every job I have which confirms I need to be my own boss,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Negative
2021-11-27-15-44,"Ok, Iron Bowl time","[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clouds,4.0,Positive
2021-11-27-15-44,"The best answer to ""what's for lunch?""","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Positive
2021-11-27-15-44,Why is Billy Zane so damn good at playing horrible men? #TrueStoryNetflix,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,4.0,Negative
2021-11-27-15-44,Congratulations on the big win my friend! Hopefully you and @miketirico are living it up. https://t.co/kYvHrch6x5,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
2021-11-27-15-44,women are terrible people,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,4.0,Negative
2021-11-27-15-45,"I mean, I know how it’s gonna go ten min in but it’s still good to turn off the brain for a while.","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,4.0,Positive
